"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"86524498618224640","86523397424685056","225261033","","","2011-06-30 20:00:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@olaolusoga shoulda waitied for ios5"
"86504444266692608","86503206410141697","225261033","","","2011-06-30 18:40:41 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@olaolusoga its wayy safer once you get some bigger freelance clients. you can even set up quarterly taxes so you dont get screwed in April"
"86498441806626817","86472078882127872","225261033","","","2011-06-30 18:16:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@olaolusoga antiburn is dead - I registered as a company under my own name and have my design and photo company as subsidiaries"
"86498277637361664","","","","","2011-06-30 18:16:11 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","haha, why's that? re: ?@olaolusoga: I need to be more like @manikrathee?"
"86424136099971072","86423845552136192","225261033","","","2011-06-30 13:21:34 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@olaolusoga http://t.co/5gXLI2e","http://www.businessinsider.com/google-plus-tour-2011-6#after-you-receive-your-invite-head-to-plusgooglecom-once-you-log-in-with-your-google-account-youll-see-this-gray-box-fill-out-the-information-and-select-join-note-google-gives-you-the-option-to-get-personalized-ads-based-on-your-google-profile-uncheck-the-box-if-you-dont-want-that-1"
"86420444298752000","86420176026877952","255774909","","","2011-06-30 13:06:54 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@MrGube ..and well thought out.

Its a total win in my book. Just hoping it sticks with everyone, or just tech savvy ppl at the least."
"86420317190373376","86420176026877952","255774909","","","2011-06-30 13:06:23 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@MrGube Honestly though, facebook ins't really anything amazing either. It's social and it works - the interface on plus is gorgeous"
"86419801714593792","","","","","2011-06-30 13:04:20 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","THIS is why #googleplus wins in my book: http://t.co/DUjVnsN


""It's your data, your relationships, your identity.""","http://cl.ly/0V0E3F0q3i3i0B382i0m"
"86419669833089024","86419548919705600","70678238","","","2011-06-30 13:03:49 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Vibin_BVD Invites are currently shut down, but when they are up, I certainly can.

I'll tweet later this evening when I check again"
"86419572240023552","86419413171048448","11095202","","","2011-06-30 13:03:26 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jamesdoc True - it is still very early. It looks like demand is high though.

hoping for the best"
