"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"131217105059184640","131215999574872064","14805097","","","2011-11-01 03:52:50 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@drewwilson LOL wow. Unbelievable That people do things like this and think they can get away with it"
"131101261146763264","131100855586926592","12534","","","2011-10-31 20:12:31 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@beep you're so smart in your brain parts."
"131100439000256513","","","131086950273789952","9655342","2011-10-31 20:09:15 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @anna_debenham: Is anyone dressed as IE6 this year? I'd be scared."
"131063112257384450","131062989112606720","59964826","","","2011-10-31 17:40:55 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jackienuxoll Hi there. How are you doing on this lovely morning?"
"130781816360669184","","","130719375803162624","15736190","2011-10-30 23:03:09 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @smashingmag: Boomerang for Gmail: schedule an email to be sent later and easy email reminders - http://t.co/HvrAyLfo","http://bit.ly/huvGpF"
"130653530754269184","","27454389","","","2011-10-30 14:33:23 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@rlanda - Making a process visible makes a practice reflectable. http://t.co/QaWiDh57 via @johnmaeda)","http://risd.cc/sAAiy6"
"130653134690320384","","","130620793393655808","5905672","2011-10-30 14:31:49 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @danbenjamin: Thanks to @marcoarment I have an Aeropress now, but I'm still looking forward to Starbucks K-Cups coming next month - h ..."
"130497717913919488","130497169181511681","369000136","","","2011-10-30 04:14:15 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@HGPphotography ah interesting. Can you DM me the lenses you still have and asking price, if you don't mind?

My collection is still growing"
"130496281301876737","","","","","2011-10-30 04:08:32 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Didn't have Internet all day, which severely affected the work I wanted to get done.

Thankful that I have power though. #notallbad"
"130496012446998528","","","130434329573732352","90484508","2011-10-30 04:07:28 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @GovChristie: There are over 500k w/o power in NJ so please be patient with power outages. This will not be fixed in a couple hours."
"130495829931855873","130490353596891137","369000136","","","2011-10-30 04:06:45 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@HGPphotography upgrading your equipment? 

What lenses? I'm looking into a 70-200 is ii"
"130353509357981696","","89587925","","","2011-10-29 18:41:13 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@comcast Internet just died in upper Montclair - seems like phone service for some local businesses have gone out as well"
"130351145943187456","","","","","2011-10-29 18:31:49 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","iPhone 4S battery life problems: bug in location services suspected http://t.co/zJguRcIt (via @imjustcreative)  / @sirocc0","http://j.mp/sSw8Fi"
