"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"97846427115454464","97339116458487810","5910072","","","2011-08-01 01:49:40 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@racheliza don't forget that Sanskrit doesn't translate directly - Getting it in direct English might make no sense to the native tongue"
"97840992106979328","97840370586632192","5910072","","","2011-08-01 01:28:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@racheliza definitely true - my full time job is graphic design so I've seen my fair share of logos haha"
"97840031439388672","97838850474385408","5910072","","","2011-08-01 01:24:15 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@racheliza Loving the new logo - unique and fits your style of photography too."
"97667212701208577","","","97520132049477632","18479832","2011-07-31 13:57:32 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @alpesh_shah: I won't do free design work to win your business - here's why http://bit.ly/nhyVsW"
"97666711599321088","","","","","2011-07-31 13:55:33 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Steph and Joe's ""one year later"" engagement shoot today.

Stay tuned for some sneak peak photos.

http://cl.ly/8uZN"
"97475996609032192","","","97441370507182081","17636405","2011-07-31 01:17:43 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @DesignerDepot: 8 New and amazing WordPress hacks - http://ow.ly/5QRIo #wordpress"
"97308925417881602","","","","","2011-07-30 14:13:50 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","holy crap. ?@flyosity: It really saddens me that there are some people who actually think this. http://cl.ly/8ueT?"
"97149684589666304","97132228773027840","116417773","","","2011-07-30 03:41:04 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@yoosexy just sent your invite over

Enjoy"
"97032495580712960","","","","","2011-07-29 19:55:24 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","my LittleSnapper library has so many delicious pixels.

so so many."
"97007057647046656","97004575197896704","18293966","","","2011-07-29 18:14:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ithayer @readyforzero Sent"
