"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"52804173313490945","","","","","2011-03-29 18:47:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@imjustcreative: AFRAME -- Typesetter & Font Viewer for iOS via @notcot http://t.co/oxX0NQe?","http://ping.fm/5TvcT"
"52798672479600640","","","","","2011-03-29 18:25:59 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Is twitter available through HTTPS yet?

http://t.co/SbGA1ag","http://www.istwitteravailableoverhttpsyet.com/"
"52798226897715200","","","","","2011-03-29 18:24:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Ah, clever clever

http://t.co/k1R1wjE","http://ishtml5readyyet.com/"
"52760458586886144","","","","","2011-03-29 15:54:08 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","German Billboard Dispenses Dog Food When You Check In on Foursquare - http://t.co/WIokAyM","http://on.mash.to/gXOvcM"
"52758915133353985","","","","","2011-03-29 15:48:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","American Retail Brands Are All Starting to Look the Same - http://t.co/1kVyo8v","http://ping.fm/pIeWc"
"52750893233352704","","","","","2011-03-29 15:16:07 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@EvanStremke: The possible new Home Depot logo (via @ucllc & @grokstar) http://t.co/5YkLo40?","http://yfrog.com/h7i7lqxwj"
"52733114912481280","","","","","2011-03-29 14:05:28 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@justcreative: http://t.co/7GeAtlG - Get placeholders related to the site you are developing, by pulling images from flickr based on tags?","http://flickholdr.com/"
"52728573391405056","","","","","2011-03-29 13:47:26 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@behoff: The only thing exciting about Amazon's new Cloud Drive is that its the best designed page on their site #loveDropbox? +1000"
"52724872316583936","52496136069595136","227240576","","","2011-03-29 13:32:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@andymyrick Currently shooting for a mid-May release - more concrete time will be decided by the 3rd week in april and e-mails will be sent"
"52724519214923776","","","","","2011-03-29 13:31:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Clever, Quirky and Beautiful Packaging Designs - http://t.co/3xnpFh9","http://bit.ly/fl46Qf"
"52724329917595648","","","","","2011-03-29 13:30:34 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@mlane: 30+ Awe-Inspiring jQuery Plugins To Ramp-Up Your Skills http://t.co/lCcN6D8?","http://mln.im/fhVZ7e"
"52455981682139137","52455663678390272","18479832","","","2011-03-28 19:44:15 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@alpesh_shah are they keeping the domain that is under attack? because that will be tricky.

otherwise that link is cheap"
"52455316029321216","52454699315634178","18479832","","","2011-03-28 19:41:36 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@alpesh_shah How much traffic? I happened to grab a free 4 month account at http://t.co/9dDWES7 today. (S-100 plan)","http://www.eleven2.com/"
"52447578519908352","","","52447367605141504","13811562","2011-03-28 19:10:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @sazzy: #aea you have restored my faith in humanity, the fact that no one raised their hand when I said ""Who plays farmville?"" - you  ..."
"52439219959906305","","","","","2011-03-28 18:37:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","In case you missed out: CATALYST iOS Theme - http://t.co/3ovOkXA

#iphone #iphone4 #ipad #apple","http://www.manikrathee.com/iOS/"
"52430825643446272","","","","","2011-03-28 18:04:17 +0000","<a href=""http://appsumo.com"" rel=""nofollow"">AppSumo</a>","I just got the @AppSumo ""How to Actually use Google Analytics Video"" for Free (normally $25). Get yours: http://appsumo.com/tweet/?r=1LCp"
"52430313162416129","","","","","2011-03-28 18:02:15 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@daffy_501: coke happiness machine. 1 facebook status update and 1 tweet. 1 million hits in 1 week. http://t.co/k0rq441 #aea?","http://www.youtube.com/watch?v=lqT_dPApj9U"
"52405070544908289","","","","","2011-03-28 16:21:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@smashingmag: Mobile Boilerplate: a best practice baseline for your mobile Web app - http://t.co/HGfGbH9?","http://bit.ly/dRJO9f"
"52389522805227521","","","","","2011-03-28 15:20:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Designer?s Guide to the OSX Command Prompt - http://t.co/LokIbcu","http://bit.ly/fLK0aR"
"52358741693186048","52254681380028417","227240576","","","2011-03-28 13:17:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@andymyrick I certainly did - thanks! Any amounts are helpful and appreciated"
"52336157232594944","","","","","2011-03-28 11:48:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","20 More #WordPress #Code Snippets and #Hacks / http://t.co/lj8WpCA","http://bit.ly/giOjr3"
"52334999755689984","","","","","2011-03-28 11:43:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","?@speckyboy: Anyone not liking the new Firefox 4 theme? Firefox 3 theme for Firefox 4 ( http://t.co/NvtJBh3 )?","http://bit.ly/gQcNaz"
"52247665144102912","","","","","2011-03-28 05:56:28 +0000","<a href=""http://getpocket.com"" rel=""nofollow"">Pocket.</a>","HTML5 And Flash: Why It?s Not A War, And Why Flash Won?t Die http://bit.ly/ighmpJ"
"52246578798395392","","","","","2011-03-28 05:52:09 +0000","<a href=""http://getpocket.com"" rel=""nofollow"">Pocket.</a>","Share files of unlimited size  http://bit.ly/h72HNu"
"52246437949480960","","","","","2011-03-28 05:51:36 +0000","<a href=""http://getpocket.com"" rel=""nofollow"">Pocket.</a>","Automated CSS Vendor Prefixes http://bit.ly/dTtHNM"
"52244902783889408","52242685817393152","227240576","","","2011-03-28 05:45:30 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@andymyrick great - I'm glad you like it so far. Don't forget to spread the word!"
"52242398050402304","52242048509685760","227240576","","","2011-03-28 05:35:32 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@andymyrick after the launch, absolutely. Depending on popularity and user feedback, I may continue with bi-weekly updates of 5-10 apps"
"52241823728533504","52241484119941121","227240576","","","2011-03-28 05:33:16 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@andymyrick all native icons (attempting iphone + retina + ipad) and will launch with about 75 3rd party apps. (many are very popular)"
"52175327857868800","","","","","2011-03-28 01:09:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CATALYST iOS Theme - manikrathee.com/iOS/

#iphone #iphone4 #ipad #apple"
"52064600472031232","","","","","2011-03-27 17:49:02 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","35 Type Based Logos http://t.co/21HFxuL","http://is.gd/25rZtE"
"52064400496017408","","","","","2011-03-27 17:48:15 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PSD for all your iPad 2 needs http://t.co/ue5E7gU","http://bit.ly/fK9Dh0"
"52025552604901377","","","","","2011-03-27 15:13:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","?@sethclifford: It was always about marketing. Google's cake was a lie. Your open system just snapped shut. RT @TiPb http://t.co/9SV5tr1?","http://bit.ly/g81wpI"
"52025272937103360","","","","","2011-03-27 15:12:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","35 Fresh & Outstanding Portfolio Websites for Your Design Inspiration - http://t.co/a88FUub","http://is.gd/2n18nF"
"52025201680068608","","","","","2011-03-27 15:12:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How To Make Innovative Ideas Happen  http://t.co/5RYscHO","http://bit.ly/eOUnwG"
"51815641153413120","51361346972954624","227240576","","","2011-03-27 01:19:46 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@andymyrick Keep an eye out: http://t.co/3ovOkXA","http://www.manikrathee.com/iOS/"
"51815503680913408","","","","","2011-03-27 01:19:13 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","CATALYST iOS Theme - http://t.co/3ovOkXA

#iphone #iphone4 #ipad #apple","http://www.manikrathee.com/iOS/"
"51365607505002496","","","","","2011-03-25 19:31:29 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Want to be alerted about the iOS Theme release? Sign up here: http://t.co/dme9fsn","http://manikrathee.us2.list-manage.com/subscribe?u=c9b2c969c35a3d185791eba25&id=9f4afad372"
"51365495357714432","51361346972954624","227240576","","","2011-03-25 19:31:03 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@andymyrick and C, any donations can be made via paypal to: manikrathee@gmail.com"
"51365411878469632","51361346972954624","227240576","","","2011-03-25 19:30:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@andymyrick A: signup for the mailing list here: http://t.co/dme9fsn  B - please retweet the screenshot and spread the word","http://manikrathee.us2.list-manage.com/subscribe?u=c9b2c969c35a3d185791eba25&id=9f4afad372"
"51361299120128000","","","51356054193311744","19288607","2011-03-25 19:14:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @revsystems: Portfolio Page Work-In-Progress @dribbble: http://drbl.in/YOH"
"51361094148694016","","","","","2011-03-25 19:13:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","New look for iPhone / iPad: http://t.co/N2vDUbE","http://dribbble.com/shots/128267-iOS-Theme-Site-2"
"51324459273031681","","","","","2011-03-25 16:47:59 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Create native-looking iPhone/iPad applications from HTML, CSS and JavaScript - http://t.co/0wsoha2","http://bit.ly/gblbsE"
"51310383662776320","","","51310257825267712","43001556","2011-03-25 15:52:03 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @mrathee: 18 Million Wordpress Blogs Now Available on iPad  Mashable http://j.mp/fibT1A"
"51310062991458304","51309367299031040","18479832","","","2011-03-25 15:50:46 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@alpesh_shah ""so if you're looking for the tonnage of apps"" - seriously?"
"51300681499422720","","","","","2011-03-25 15:13:30 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Learn Lightroom in a Week ? Day 2: Import And Viewing http://t.co/Yyx7Zub","http://enva.to/hormYT"
"51272039302049792","","","","","2011-03-25 13:19:41 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","CSS Modal Box without Javascript or Images http://t.co/xjLcX5u","http://ow.ly/4mfhB"
"51267111569461248","","","","","2011-03-25 13:00:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Essential Factors to Consider When Designing a Website http://t.co/mBzXNJu","http://mln.im/h3zTxZ"
"51267024332140545","","","","","2011-03-25 12:59:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","?@mlane: How to choose fallback fonts http://t.co/RdDJeTB?","http://mln.im/f3Lyf9"
"51251267703541760","","","","","2011-03-25 11:57:09 +0000","<a href=""http://reederapp.com"" rel=""nofollow"">Reeder</a>","Use Dropbox to Locate Your Lost or Stolen Computer [Theft] http://j.mp/fSVaYg"
"51249137802420224","","","","","2011-03-25 11:48:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Improving the Quality of Leads Through Your Online Portfolio - http://t.co/lCgegzD","http://is.gd/74gmcV"
"51109228248702976","","","","","2011-03-25 02:32:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","f8 Conference Badges http://t.co/nVVGdC7","http://j.mp/hPuqzD"
"51108805181849600","","","","","2011-03-25 02:31:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","10 Recently Released WordPress Plugins Worth Considering for Your Blog http://t.co/GyogSyM","http://bit.ly/fuXXvb"
"51018446779072512","","","","","2011-03-24 20:32:00 +0000","<a href=""http://reederapp.com"" rel=""nofollow"">Reeder</a>","Access Paywall-Free Content on Starbucks Wi-Fi Networks [In Brief] http://j.mp/gtBM4R"
"51018171494309889","","","","","2011-03-24 20:30:54 +0000","<a href=""http://reederapp.com"" rel=""nofollow"">Reeder</a>","finermac:

Unvisual Design:
I don?t know if this is a sign of... http://j.mp/eX2Nk1"
"51017486300217344","","","","","2011-03-24 20:28:11 +0000","<a href=""http://reederapp.com"" rel=""nofollow"">Reeder</a>","hipster kitteh knows whatsup http://j.mp/eKhP2M"
"50929934440468481","","","","","2011-03-24 14:40:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ticket for #FOWD2011 NYC - check."
"50898108716040192","","","","","2011-03-24 12:33:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","50 Clever, Creative Logos http://t.co/Z8OpMOh","http://is.gd/xxabex"
"50898046275424256","","225261033","","","2011-03-24 12:33:34 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@olamolusoga / ?@FOWD: Attention students! We'll be releasing a handful of FOWD NYC Student Passes at around 2pm GMT http://t.co/hTv6q3E?","http://cot.ag/ecIlpR"
"50896870494584832","50884396995190784","13811562","","","2011-03-24 12:28:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@sazzy @realmacsoftware having the same issue - no idea what's going on and couldn't find a solution on their FAQ/forum"
"50896727934373888","","","","","2011-03-24 12:28:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","?@mlane: Modal and Modeless Windows Best Practices http://t.co/ecBQBMo?","http://mln.im/gKC5Tk"
"50896702193942528","","","","","2011-03-24 12:28:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","50 Brilliant Single Page Websites http://t.co/SvbOW69","http://mln.im/fjiI1f"
"50896624771284992","","","","","2011-03-24 12:27:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Download #Free Photoshop Useful Brushes http://t.co/y9yLstJ","http://bit.ly/gySwPS"
"50704145908367360","50703640637358080","42683088","","","2011-03-23 23:43:05 +0000","web","@boseff @idrew4u ""michelle said ""i'm not a screamer."" during history of vis comm.. i started dying"" @sharon_smith @mandax_ @cerulean226"
"50680873716158464","","","","","2011-03-23 22:10:36 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@mlane: 25 More Books For Designers, Developers And Web Workers http://t.co/vcK8VRD?","http://mln.im/i41i2Z"
"50598578447593475","","","","","2011-03-23 16:43:35 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","?@alpesh_shah: Google Page Speed Now Available as Chrome Plugin http://t.co/lt5Hsr5?","http://j.mp/elOL76"
"50310352293998592","","","","","2011-03-22 21:38:17 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Showcase of Beautiful  #Typography and Text Effects http://t.co/G5DvD9D","http://is.gd/KrNM9"
"50256572470923264","","","50253736563580928","9463382","2011-03-22 18:04:35 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @aarron: Interesting research by @wufoo on #HTML5 forms and browser support. http://bit.ly/hLsVmp"
"50256537372999682","","","","","2011-03-22 18:04:26 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@DesignerDepot: Using Regular Expression: Tools And Resources - http://t.co/wSMmAoq?","http://ow.ly/4jkrR"
"50201308740857857","","","","","2011-03-22 14:24:59 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Want another sneak peak at my upcoming iOS Theme?

here ya go: http://t.co/D9Ygg7s (*RT)","http://dribbble.com/shots/134900-iOS-Theme-Sneak-Peak"
"50196493612752896","","","","","2011-03-22 14:05:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Ceaser: CSS Animation Tool http://t.co/NqcsDte","http://tumblr.com/xsl1ujp0c6"
"50188038755725312","","","","","2011-03-22 13:32:15 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@sirocc0: Some @dribbble action if you missed it. http://t.co/wXFOCc3?","http://dribbble.com/shots/134522-Apple"
"49958576730550272","","","","","2011-03-21 22:20:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just picked up my #iPad2 :)"
"49950070178721793","","","","","2011-03-21 21:46:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@DesignNewz: New: 5 Awesome Things You Can Do with CSS3 http://t.co/kxGgkaO?","http://bit.ly/iesYub"
"49949892789014528","","","","","2011-03-21 21:45:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","#Usability Best Practices For eCommerce Websites http://t.co/4Ark7LD","http://bit.ly/hbW1jo"
"49920453569028096","","","","","2011-03-21 19:48:58 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","30 creative examples of #typography	http://t.co/tjmlB3m","http://www.graphicmania.net/30-creative-examples-of-typography/"
"49882465023692801","","","","","2011-03-21 17:18:01 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@mlane: 19 Free UI Design Tools, Toolkits and Resources For Designers (Part 2) http://t.co/b9A5Wce?","http://mln.im/haGNtw"
"49864371341508608","","","","","2011-03-21 16:06:07 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Dear Web Design Community, Where Have You Gone /   http://t.co/zsr7fxh","http://bit.ly/fhGMb0"
"49861163349053440","","","","","2011-03-21 15:53:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","How to get the most out of your iPad or iPad 2: http://t.co/S26JNv5 (repost)","http://blog.manikrathee.com/2011/03/16/how-to-get-the-most-out-of-your-ipad-or-ipad-2/"
"49854252444696576","","","","","2011-03-21 15:25:54 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","25 examples of #mega #menus in #web #design http://t.co/Gj55FS4","http://designm.ag/inspiration/mega-menus/"
"49852834199515137","","","","","2011-03-21 15:20:16 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@whatdoyoucarry: Check out @manikrathee's everyday bag and photo bag today via http://t.co/SHVIbGC?","http://whatdoyoucarry.com/"
"49852348998225920","","","","","2011-03-21 15:18:20 +0000","web","Have you registered for the 8th Thinking Creatively Conference? Deadline is coming up: http://www.thinkingcreatively.org/ #creative #tc8"
